ID,V1,V2,V3,V4,V5,V6,V7,V8,Has_FICO,Business_channel,FICO_Score,Loan_amount,Monthly_income,Age,Gearing_coefficient,Max_gearing_ratio
322427,3,4,2,2,3,4,3,1,0,3,,-0.801716659,-0.525059403,-0.015966104,0.09378521,-0.768630652
322443,1,4,3,3,4,4,1,2,1,3,-0.428149914,-0.5988601,-0.154272624,0.957412152,-0.003062929,-0.768630652
321728,3,3,10,4,1,5,3,1,1,1,-1.74551279,-0.394417347,-0.040444464,-0.090841355,1.143150766,-0.768630652
322438,1,5,3,3,1,4,3,2,0,1,,-0.852651104,-0.205743239,-0.689843359,-0.667164457,-0.768630652
322094,1,4,10,4,5,5,1,2,1,1,1.125344043,0.028567659,1.079804953,-0.540092858,-2.073697438,0.513979799
322209,3,3,7,4,1,4,1,1,0,1,,-0.676407351,0.188338868,-1.438595864,0.448185545,-0.768630652
322422,3,3,3,2,4,4,3,1,1,1,-1.422386047,-0.588285475,-0.118208256,-1.064219611,1.104837217,-0.768630652
322039,1,5,10,4,1,5,1,>4,1,1,-0.676708947,0.204811412,-0.525059403,-0.83959386,0.923912121,-0.768630652
322423,3,3,2,2,2,5,3,1,0,1,,-0.323919846,-0.028047338,-1.513471114,0.07143564,-0.768630652
322250,1,1,10,1,4,3,1,2,1,1,1.746741626,-0.412041722,0.688731968,-0.090841355,-0.841703962,0.513979799
322450,1,4,11,5,7,7,1,1,0,3,,-0.880850104,-0.454057679,1.855915158,-0.159509924,-0.768630652
322464,3,4,2,2,2,5,3,2,1,1,-0.676708947,-0.764529228,-0.401088139,-1.064219611,1.036724239,-0.768630652
322398,1,5,5,4,4,5,1,2,0,1,,0.204811412,-0.323324347,0.65791115,-0.130774761,-0.768630652
322370,1,3,2,2,3,4,1,3,1,1,-1.310534482,-0.323919846,1.68388311,0.358410148,0.093430455,1.796590249
322202,1,3,2,1,3,4,1,2,1,1,0.305099234,0.557298917,0.734939439,0.058909146,1.140383677,0.513979799
322058,1,4,13,1,5,5,3,3,0,1,,0.557298917,-0.389818025,-0.540092858,1.05907381,-0.768630652
322299,1,4,10,4,6,5,1,3,0,1,,1.262273927,-0.037063429,0.208659647,0.916462264,-0.768630652
322142,3,2,12,3,1,4,3,1,0,1,,-0.323919846,0.316818177,-1.288845363,-1.148212359,0.513979799
322054,1,5,2,1,4,5,1,2,1,1,-0.875556174,0.557298917,-0.37854791,-0.83959386,1.00053922,-0.768630652
322452,3,5,10,4,2,4,3,1,0,1,,-0.323919846,0.163544615,-1.213970112,-0.378748569,-0.768630652
322129,3,5,3,4,2,5,3,1,0,1,,-0.323919846,-0.401088139,0.058909146,1.010117608,-0.768630652
322336,3,5,12,3,3,5,3,3,1,1,-1.571521466,0.204811412,-0.161034693,-1.139094862,0.984575241,-0.768630652
322451,3,1,7,4,5,4,3,1,1,1,-0.241730639,2.14349269,1.504688283,-0.689843359,1.144924542,1.796590249
322325,1,3,10,3,4,5,3,3,1,1,-0.241730639,0.204811412,-0.234290439,-1.064219611,1.01863173,-0.768630652
322437,1,4,10,4,2,5,1,>4,1,1,-0.974979787,0.381055164,-0.003253085,-0.989344361,-0.038183683,-0.768630652
322377,1,4,11,5,7,7,1,2,1,1,0.777361397,-0.588285475,0.292023925,1.406663655,-1.024757588,0.513979799
322374,1,5,3,2,2,5,1,2,1,1,-0.453005817,-0.323919846,-0.401088139,-0.090841355,0.926040651,-0.768630652
322389,1,3,5,3,6,5,1,2,1,3,1.448470786,-0.861463291,-0.208369175,1.256913154,1.123993991,-0.768630652
321936,1,5,11,5,7,7,1,2,1,1,1.485754641,-0.852651104,-0.070873774,1.256913154,0.813228533,-0.768630652
322522,1,3,10,3,2,4,1,3,1,3,1.535466448,-1.011446725,-0.16666975,-0.614968108,-1.697373238,-0.768630652
322281,1,5,11,1,3,5,3,4,1,1,-1.52180966,-0.500163599,-0.401088139,-1.288845363,1.143150766,-0.768630652
322045,1,4,3,1,3,5,1,3,1,1,-1.211110868,-0.323919846,-0.32068714,-0.989344361,-0.317021184,-0.768630652
322115,3,3,10,4,2,5,1,1,0,1,,0.557298917,0.725923347,0.5830359,-1.718658544,0.513979799
322314,1,3,10,4,1,5,3,2,0,1,,-0.323919846,-0.273735841,-1.363720613,0.926040651,-0.768630652
322434,1,5,1,2,2,5,1,4,0,1,,0.204811412,-0.342483542,-0.315467106,0.05334313,-0.768630652
322548,1,3,11,5,7,7,1,3,1,3,1.734313674,-0.748491046,2.254150922,0.5830359,0.542550399,1.796590249
322407,1,4,7,4,3,5,3,4,1,1,-0.664280995,0.257684538,-0.201607106,-0.240591856,1.135700909,-0.768630652
322526,3,3,10,4,1,4,1,1,0,1,,-0.323919846,0.003508984,-1.363720613,-0.012641316,-0.768630652
322489,3,5,10,4,2,5,1,1,0,1,,-0.323919846,-0.189581894,-0.165716605,-1.412150146,-0.768630652
322385,3,3,8,1,4,4,3,1,1,1,-0.216874736,-0.323919846,0.073383696,-0.83959386,0.836642369,-0.768630652
322322,1,3,10,4,4,4,3,4,1,1,0.093824056,-0.323919846,0.608714152,0.133784397,0.020776613,0.513979799
322269,1,1,12,4,5,3,1,3,1,1,-0.080167268,1.43851768,0.401344039,-0.614968108,0.613359515,0.513979799
322052,1,4,3,2,1,5,1,2,0,1,,-0.147676093,-0.433771473,0.65791115,-0.429833302,-0.768630652
322331,1,1,12,4,1,3,1,2,1,1,-0.005599558,4.610905227,1.314223342,1.107162653,0.974642099,1.796590249
322564,1,5,11,3,2,5,3,2,1,1,0.342383089,-0.500163599,0.808195185,0.957412152,-0.158871365,0.513979799
322584,3,3,10,4,4,5,1,1,1,1,-1.285678578,-0.852651104,-0.084397912,0.5830359,0.982446711,-0.768630652
322570,1,3,11,5,7,7,1,2,1,1,1.473326689,-0.500163599,0.533204383,1.406663655,-1.985150567,0.513979799
322334,3,1,5,4,2,3,3,1,1,3,0.665509832,-0.547749412,0.196227948,-1.213970112,-0.246779676,-0.768630652
322233,1,4,3,1,2,5,1,2,0,1,,-0.23579797,0.148893466,0.957412152,-1.168433399,-0.768630652
322497,3,4,10,4,3,4,3,1,0,1,,0.557298917,0.785654955,-1.064219611,-1.761229154,0.513979799
322364,3,4,3,2,2,4,1,1,1,1,-0.564857382,0.557298917,0.06887565,-0.91446911,0.856863409,-0.768630652
322555,4,1,3,4,5,3,1,2,1,1,0.317527185,0.821664546,1.227443458,-0.540092858,1.132862869,1.796590249
322158,4,2,2,1,2,1,1,2,0,1,,1.43851768,0.710145186,-0.465217607,-1.018797702,0.513979799
322406,1,4,15,4,4,4,3,3,1,2,-1.347818337,-0.038404967,0.722542312,-0.989344361,-1.735686788,0.513979799
321364,1,3,10,4,6,4,3,2,1,1,-1.472097853,0.028567659,0.157909558,-0.315467106,1.003732016,-0.768630652
322517,1,3,2,2,5,5,3,2,1,1,-1.086831352,0.557298917,-0.312054232,-0.91446911,0.688709496,-0.768630652
322157,1,4,10,4,2,5,3,4,0,1,,1.614761433,0.125226225,0.433285399,0.916462264,-0.768630652
322561,1,4,10,3,2,4,1,2,0,1,,1.43851768,0.001254961,-0.090841355,1.061202341,-0.768630652
322353,3,4,15,2,3,4,1,1,1,1,-1.310534482,0.610172043,-0.309800209,0.283534898,1.081423381,-0.768630652
322592,3,3,10,4,4,4,3,1,0,1,,-0.588285475,0.33673247,-0.989344361,-1.90937488,0.513979799
322313,1,5,11,5,7,7,1,2,1,1,1.199911753,5.051514608,-0.27260883,1.406663655,1.070425973,1.796590249
322621,3,5,14,4,5,5,1,1,1,1,0.566086219,-0.323919846,-0.414612277,0.358410148,0.375815507,-0.768630652
321527,3,5,10,1,3,5,3,1,0,1,,-0.676407351,-0.296276071,-1.513471114,-0.59905148,-0.768630652
322375,2,4,11,5,7,7,1,1,1,1,-0.316298349,-0.059554217,-0.698619172,1.556414156,0.907948142,-0.768630652
322531,4,5,10,4,2,5,1,1,0,2,,0.557298917,0.922023345,0.957412152,-1.740795261,0.513979799
322137,3,1,8,3,4,4,3,1,1,1,-1.136543158,-0.059554217,0.293150936,-0.91446911,0.501824515,0.513979799
322556,1,1,2,4,2,5,3,2,0,1,,-0.323919846,-0.0832709,-0.165716605,0.626982111,-0.768630652
322668,1,4,2,1,4,5,1,2,1,1,0.889212962,-0.852651104,-0.401088139,0.433285399,0.992025098,-0.768630652
322348,1,4,2,4,4,5,1,3,0,1,,-0.147676093,-0.019031246,-0.090841355,-0.692706824,-0.768630652
322611,1,3,10,2,3,4,1,4,1,2,-0.863128222,0.116689535,-0.188082969,-0.689843359,0.596118418,-0.768630652
322691,3,3,14,2,3,5,3,1,0,1,,-0.676407351,-0.286132968,-1.588346365,-0.626722377,-0.768630652
322688,3,1,8,4,2,3,1,1,1,1,-0.912840029,-0.852651104,3.753076198,-1.288845363,0.923557366,1.796590249
322609,3,3,2,1,2,5,3,1,1,1,0.615798025,0.028567659,-0.61409331,-1.064219611,0.98031818,-0.768630652
322664,1,3,7,4,1,4,1,3,1,1,-0.738848705,0.557298917,-0.194845037,-0.540092858,0.240653818,-0.768630652
322463,1,5,11,5,7,6,3,4,1,1,0.155963814,-0.764529228,-0.15878067,-1.588346365,1.034595709,-0.768630652
322659,1,5,3,4,2,5,1,>4,1,1,-1.198682917,0.557298917,0.119591167,-0.165716605,0.605696805,-0.768630652
322603,3,5,10,1,4,5,1,1,1,1,-0.117451123,-0.676407351,-0.362769749,0.65791115,0.758951004,-0.768630652
322544,1,4,10,4,3,4,1,2,1,2,-1.012263642,1.791005185,1.607246329,1.256913154,-0.132903292,1.796590249
322690,3,4,3,2,3,4,3,2,0,1,,-0.323919846,-0.413485266,-0.83959386,1.076102054,-0.768630652
322248,1,1,10,2,3,3,3,3,1,2,0.528802364,-0.112427343,-0.147510555,-0.91446911,0.829192512,-0.768630652
322061,3,5,2,4,2,4,3,1,1,1,-1.44724195,0.381055164,0.28075381,-0.764718609,1.063756577,0.513979799
322573,1,5,10,3,4,5,1,3,1,1,0.50394646,0.909786422,-0.215131244,0.208659647,0.982446711,-0.768630652
322558,1,3,10,4,1,5,3,3,0,1,,-0.323919846,-0.047206533,-1.064219611,-1.623938935,-0.768630652
322606,3,5,10,4,3,5,3,2,1,3,0.106252007,-1.051982788,0.175941741,-1.438595864,1.072909259,-0.768630652
321791,3,3,10,2,2,5,3,1,0,3,,-0.799954222,-0.304165152,-1.513471114,-0.346820611,-0.768630652
322674,1,3,2,1,1,5,1,2,0,1,,-0.412041722,-0.401088139,1.481538906,0.002258397,-0.768630652
322637,1,4,3,3,6,5,1,2,1,1,0.603370074,-0.147676093,-0.532948483,1.182037904,1.144215032,-0.768630652
322745,1,1,12,4,5,1,1,2,1,1,0.50394646,-0.376792972,2.272555019,0.358410148,-0.696254375,1.796590249
322682,3,3,2,4,3,4,3,1,1,1,-0.515145576,-0.323919846,0.082399788,-1.513471114,0.397100812,-0.768630652
322737,4,3,3,1,3,5,1,3,0,1,,0.909786422,-0.100176073,0.208659647,0.549290746,-0.768630652
322754,3,4,10,4,1,4,3,2,0,1,,-0.412041722,0.236800362,-1.363720613,-0.77465525,-0.768630652
321950,3,4,10,3,2,5,3,1,0,1,,-0.323919846,0.507283118,-0.165716605,-0.323193922,0.513979799
322789,4,4,2,1,4,4,1,3,0,1,,0.557298917,-0.389818025,1.032287403,1.05907381,-0.768630652
322213,1,4,10,1,1,5,1,4,0,1,,-0.323919846,0.261594614,-0.315467106,-2.174164079,0.513979799
322678,1,5,10,2,5,5,1,3,0,1,,-0.147676093,-0.383055956,0.133784397,0.920719325,-0.768630652
322772,3,3,2,4,1,4,3,1,0,1,,-0.323919846,0.264975649,-1.588346365,-1.077545145,0.513979799
322756,3,3,2,2,2,4,1,1,1,1,-1.335390385,-0.077178592,-0.206115152,-0.465217607,1.055881014,-0.768630652
322769,1,3,10,2,6,5,1,2,1,1,1.796453433,0.381055164,-0.278243887,0.058909146,0.189569085,-0.768630652
322560,1,4,11,5,7,7,1,2,1,1,1.821309336,0.116689535,0.681969899,1.930790409,1.002454898,0.513979799
322819,1,4,3,4,4,5,1,2,1,1,1.460898738,-0.852651104,0.037319329,1.481538906,-1.151405155,-0.768630652
322829,1,3,11,5,7,7,1,2,1,3,0.777361397,-0.443060623,0.254832545,1.855915158,-0.68759835,0.513979799
322676,3,1,10,1,3,3,3,1,0,1,,-0.764529228,-0.074254808,-1.363720613,-0.236137023,-0.768630652
322849,1,1,6,1,1,3,3,3,1,1,0.044112249,-0.006681091,0.081272777,-0.764718609,-0.593730154,-0.768630652
322804,1,4,10,4,4,5,1,2,1,1,1.784025481,-0.323919846,-0.55323469,1.556414156,0.815357063,-0.768630652
322797,3,3,10,4,2,5,3,1,0,1,,-0.323919846,-0.253449635,-1.438595864,0.838770899,-0.768630652
322773,3,4,10,4,3,5,3,1,1,1,-0.651853044,-0.147676093,0.723669324,-0.689843359,-1.07924797,0.513979799
322616,1,4,2,3,3,5,1,4,1,1,1.647318013,-0.852651104,0.462202659,-0.165716605,0.565680431,0.513979799
322581,1,3,14,4,2,4,1,2,1,2,-0.763704609,-0.147676093,-0.369531818,0.058909146,0.19063335,-0.768630652
322728,3,3,2,2,2,5,3,1,0,1,,-0.676407351,-0.467581817,-1.064219611,-0.374491508,-0.768630652
321249,1,3,15,4,2,4,1,3,0,2,,0.381055164,-0.422501358,-0.315467106,1.142086501,-0.768630652
322802,1,4,11,5,7,7,1,2,0,1,,-0.852651104,-0.413485266,1.855915158,-0.276579103,-0.768630652
322870,3,5,10,4,3,5,3,1,1,1,-2.329626517,-0.323919846,0.635762428,-1.438595864,0.019925201,0.513979799
322883,4,3,10,1,2,4,1,1,0,1,,-0.323919846,-0.099049061,1.182037904,-1.552633162,-0.768630652
322658,3,4,10,4,3,5,3,1,1,1,-1.708228935,-0.852651104,-0.238798485,-0.989344361,0.572704582,-0.768630652
321642,1,5,10,4,2,5,1,2,0,1,,0.557298917,-0.147510555,-0.764718609,0.088463884,-0.768630652
322063,1,1,10,1,4,4,1,3,0,1,,-0.464914848,-0.414612277,-1.213970112,0.911140938,-0.768630652
322823,1,3,12,2,6,4,1,2,1,1,1.199911753,2.14349269,0.835998558,1.406663655,-0.27636625,0.513979799
322861,3,5,10,4,5,4,3,1,1,1,-1.37267424,-0.323919846,-0.168923773,-0.165716605,0.205533064,-0.768630652
322875,1,4,10,1,5,4,1,2,0,3,,-0.940949224,-0.26471975,0.65791115,-1.004536548,-0.768630652
322844,1,4,12,4,6,5,1,2,1,1,1.013492478,0.381055164,-0.164415727,1.256913154,1.068652197,-0.768630652
322763,1,1,5,4,4,3,3,3,1,1,-0.092595219,2.672223948,1.397622192,-0.090841355,-0.0080295,1.796590249
322932,1,2,11,5,7,7,1,2,1,1,0.541230315,-0.288671096,-0.656919747,1.631289407,0.772786453,-0.768630652
322634,3,5,10,1,4,5,3,1,0,1,,0.204811412,-0.389818025,-0.090841355,0.240653818,-0.768630652
322146,3,5,10,4,4,5,1,1,1,1,0.553658267,-0.147676093,-0.393199059,-0.989344361,1.075037789,-0.768630652
322869,4,3,10,2,2,4,1,3,0,1,,-0.852651104,0.239054385,-0.614968108,-1.428114125,-0.768630652
322894,4,4,10,4,6,4,3,2,1,3,1.908304997,-0.955224968,0.609841164,0.732786401,-0.672272931,0.513979799
322942,3,5,3,4,2,5,2,2,0,1,,-0.323919846,-0.225274348,-0.165716605,-0.944937693,-0.768630652
322865,3,3,2,2,2,5,3,1,1,1,-0.788560512,0.557298917,-0.046079521,-0.614968108,-0.08394709,-0.768630652
322743,1,3,10,4,5,1,1,4,1,1,0.255387427,2.319736443,0.94118254,-0.989344361,0.458402492,0.513979799
322934,1,3,11,5,7,7,1,2,1,1,0.093824056,-0.852651104,-0.092286992,1.706164657,-0.195694943,-0.768630652
322930,3,5,11,5,7,7,1,1,1,3,1.311763318,-0.917861292,-0.141875498,1.481538906,0.906883876,-0.768630652
322304,3,4,15,4,3,5,3,1,0,1,,-0.500163599,-0.525059403,0.058909146,0.877084449,-0.768630652
322846,3,5,10,4,2,4,1,4,0,1,,0.557298917,1.371700928,-0.390342357,-2.243696077,1.796590249
322922,3,5,10,4,2,5,3,1,0,1,,-0.323919846,-0.055095613,-1.513471114,0.148062739,-0.768630652
322961,3,3,10,4,2,5,3,1,0,1,,0.557298917,0.278499787,-0.989344361,-1.29465526,0.513979799
321945,3,3,4,4,6,2,3,1,1,3,0.143535862,-0.852651104,1.743614719,-0.689843359,-1.065909178,1.796590249
322800,1,5,10,2,1,4,1,2,1,1,0.541230315,0.028567659,-0.209496187,1.107162653,0.828128247,-0.768630652
322903,1,5,10,2,3,4,1,4,0,1,,0.73354267,-0.101303084,-0.090841355,0.253425001,-0.768630652
322919,1,5,5,2,5,5,1,3,0,3,,-1.108380789,-0.305292163,-0.614968108,-2.258241035,-0.768630652
322933,3,5,2,2,3,4,3,1,1,1,0.466662605,-0.711656102,-0.380801933,0.957412152,1.133572379,-0.768630652
322978,3,4,14,4,2,4,3,1,0,1,,0.557298917,0.225530247,-0.689843359,-0.755498475,-0.768630652
322496,3,4,10,4,2,5,2,1,0,1,,-0.323919846,0.084653811,-1.363720613,0.829192512,-0.768630652
322913,1,5,2,4,4,4,1,3,1,1,0.628225977,0.909786422,0.54672852,-0.540092858,-0.679935641,0.513979799
322820,1,5,10,4,5,4,1,2,1,1,1.659745964,0.557298917,-0.068619751,0.433285399,0.970739793,-0.768630652
322339,3,1,10,4,4,3,1,1,1,2,-0.912840029,-0.323919846,1.023454379,-1.064219611,0.923273562,0.513979799
322486,1,1,5,2,2,3,3,2,1,1,-0.813416415,2.319736443,0.277372775,1.182037904,0.489904744,0.513979799
322624,3,4,14,4,2,5,3,1,0,1,,0.381055164,0.19735496,-1.139094862,-0.942809162,-0.768630652
323010,3,5,10,4,2,5,3,1,0,1,,-0.323919846,0.39458197,-1.363720613,-1.24442194,0.513979799
322887,1,5,10,4,3,5,1,2,1,1,0.242959475,-0.323919846,0.172560707,-0.165716605,-0.621401051,-0.768630652
322801,4,4,11,5,7,7,1,1,1,1,1.436042835,-0.412041722,0.080145765,1.406663655,-0.977929916,-0.768630652
322840,4,4,15,4,4,4,1,1,1,1,0.081396104,-0.323919846,1.254491734,0.283534898,-0.694125844,1.796590249
322889,3,4,3,1,3,5,3,2,1,1,-0.316298349,-0.323919846,-0.402215151,-0.165716605,1.011181873,-0.768630652
322876,3,5,10,4,2,5,3,1,0,1,,-0.500163599,-0.455184691,-1.363720613,0.935619039,-0.768630652
322994,1,4,5,3,6,4,1,3,1,3,1.050776333,-0.815639916,-0.19709906,0.358410148,-0.3808771,-0.768630652
322890,1,3,11,5,7,7,1,2,1,1,0.441806702,-0.676407351,-0.339102508,1.182037904,0.5077844,-0.768630652
323052,4,5,10,4,4,5,1,3,1,3,-0.738848705,-0.914336417,0.606460129,-0.015966104,-1.615637666,0.513979799
322981,3,3,14,2,3,4,3,1,0,1,,-0.429666098,-0.420247335,-1.513471114,1.129315318,-0.768630652
322760,3,5,10,4,3,5,3,1,0,1,,-0.500163599,0.023795191,-1.588346365,-0.662907396,-0.768630652
321892,1,1,5,4,5,3,1,4,1,3,0.292671282,-0.729428522,1.477640008,0.058909146,0.538293338,1.796590249
322835,1,5,11,5,7,7,1,2,1,1,0.827073203,-0.147676093,-0.66706285,1.706164657,0.589732826,-0.768630652
322971,1,3,10,4,4,4,1,3,1,1,0.155963814,-0.500163599,1.260498705,-0.989344361,-1.820118499,1.796590249
322900,1,5,10,3,1,5,1,4,0,1,,-0.323919846,-0.041571475,0.058909146,-1.631388792,-0.768630652
323015,3,3,13,4,2,1,3,1,1,1,-1.173827013,-0.323919846,1.664352001,-1.588346365,-1.791738092,1.796590249
323025,1,4,10,2,5,5,2,2,1,1,-0.266586542,-0.323919846,-0.402215151,-1.213970112,0.866441796,-0.768630652
322892,1,5,13,2,3,4,1,2,1,1,-0.651853044,-0.323919846,-0.601696184,-0.91446911,1.085680442,-0.768630652
323065,1,4,3,1,3,5,1,4,0,1,,0.557298917,-0.06749274,0.358410148,-0.139288884,-0.768630652
323056,1,3,11,5,7,7,1,2,1,1,0.814645252,-0.676407351,-0.077635843,1.930790409,0.365172854,-0.768630652
323045,1,4,11,5,7,7,1,2,1,1,-0.577285334,-0.323919846,1.140663574,1.107162653,0.868925082,1.796590249
321866,1,5,10,4,4,5,1,3,0,1,,-0.323919846,0.354009556,0.058909146,-0.04563354,0.513979799
322839,1,3,2,1,2,4,1,3,1,1,0.677937783,-0.218173594,0.006134921,0.433285399,1.036724239,-0.768630652
323069,1,5,3,1,5,5,1,4,0,1,,-0.323919846,-0.261338715,0.508160649,-1.280181253,-0.768630652
323077,1,4,11,5,7,7,1,3,1,3,0.914068865,-0.976197974,-0.29514906,1.406663655,0.255553531,-0.768630652
323116,1,3,10,4,4,4,3,3,0,1,,-0.676407351,0.506156107,-0.83959386,-2.179272552,0.513979799
322776,1,4,2,2,4,5,3,3,1,1,0.901640913,0.381055164,-0.401088139,-0.989344361,0.70360921,-0.768630652
323100,2,5,11,5,7,7,1,1,1,1,1.162627898,-0.764529228,-0.569012851,1.107162653,-0.423447711,-0.768630652
323060,1,3,10,1,2,5,3,4,0,1,,-0.500163599,-0.390945036,-0.390342357,-1.392993371,-0.768630652
323158,3,5,10,4,2,5,3,1,1,1,-1.409958095,-0.323919846,0.812703231,-1.363720613,-1.511765375,0.513979799
323023,1,2,3,1,3,4,3,3,1,1,1.013492478,1.43851768,0.161290592,-0.689843359,0.567383255,-0.768630652
322874,1,5,10,4,1,5,3,4,0,1,,-0.323919846,-0.381928944,-0.91446911,-1.006665078,-0.768630652
323092,1,4,2,4,2,5,3,3,0,1,,1.086030175,-0.043825498,-0.390342357,0.654653008,-0.768630652
322234,1,5,10,4,4,5,3,2,0,1,,0.909786422,-0.154272624,0.358410148,0.740858494,-0.768630652
323118,1,5,10,4,4,4,1,2,1,1,0.267815379,-0.323919846,0.743583617,0.5830359,-0.133328998,0.513979799
323155,1,5,10,4,1,5,3,3,1,3,-0.564857382,-0.790260815,0.681969899,-0.465217607,-0.382792777,0.513979799
323067,3,3,2,4,3,5,3,1,0,1,,-0.323919846,0.3190722,-1.588346365,-1.150766596,0.513979799
323074,1,5,10,2,5,5,3,4,1,1,-0.192018833,-0.852651104,0.239054385,1.032287403,0.966482732,-0.768630652
323141,1,5,2,2,2,5,3,2,0,1,,-0.676407351,-0.456311702,-1.363720613,-0.049890601,-0.768630652
323062,4,4,14,2,4,4,1,1,0,1,,-0.147676093,-0.401088139,1.331788405,1.013310403,-0.768630652
322945,3,3,10,3,2,4,3,1,1,1,-0.788560512,-0.323919846,0.201863006,-0.614968108,-1.890005252,-0.768630652
323194,3,3,2,2,2,4,3,1,0,1,,-0.500163599,-0.369531818,-1.513471114,0.512041461,-0.768630652
323138,3,3,10,1,2,4,3,1,0,1,,-0.676407351,-0.295520974,-1.288845363,-0.601180011,-0.768630652
322718,4,5,10,1,3,5,1,3,1,1,0.044112249,-0.676407351,-0.364651858,-0.240591856,0.989896568,-0.768630652
322506,1,5,2,4,2,5,3,2,1,1,-1.347818337,-0.676407351,0.281880821,-0.989344361,-1.431732627,0.513979799
323169,3,1,2,4,1,4,3,1,1,1,-1.049547497,-0.323919846,0.222149212,-1.363720613,-0.492624953,-0.768630652
323187,4,4,2,3,4,4,1,1,0,1,,-0.323919846,0.224403235,1.182037904,-0.187180821,-0.768630652
322429,3,3,2,1,3,5,3,1,1,1,-1.198682917,0.557298917,0.520807256,-0.83959386,0.317068064,0.513979799
323061,1,4,11,5,7,7,1,2,0,1,,-0.852651104,-0.539710552,1.481538906,-1.730365462,-0.768630652
323164,3,5,10,2,2,5,3,1,1,1,-2.342054469,-0.676407351,0.019659059,-1.363720613,0.539712358,-0.768630652
323007,1,5,10,4,4,5,1,3,1,3,0.628225977,-0.925087286,1.182362998,0.358410148,-2.68997798,1.796590249
322956,1,1,2,2,3,5,3,3,1,1,-0.067739316,-0.852651104,-0.145628446,0.058909146,-1.486648715,-0.768630652
322962,2,4,11,5,7,7,1,1,0,1,,-0.500163599,-0.395453082,1.331788405,-1.529219326,-0.768630652
322726,3,4,10,4,1,5,3,1,1,1,-0.689136899,-0.323919846,-0.324451358,-0.614968108,-0.851282349,-0.768630652
323054,4,5,14,4,1,4,3,3,0,1,,-0.500163599,-0.175685842,-0.91446911,-1.22909652,-0.768630652
323125,1,5,10,4,2,4,1,3,0,2,,-0.323919846,-0.015650211,-1.064219611,-1.543054774,-0.768630652
323126,3,4,2,2,2,5,3,1,0,1,,-0.323919846,-0.377420898,-1.064219611,-1.018371996,-0.768630652
323206,1,5,10,2,1,4,1,2,0,2,,0.028567659,0.040700363,-0.240591856,-1.037528771,-0.768630652
323183,1,1,12,4,6,1,1,3,1,3,0.72764959,-1.087231539,3.599802636,1.256913154,-1.628550751,1.796590249
323159,1,3,2,1,4,5,3,3,0,1,,-0.323919846,-0.360515726,-0.614968108,-1.060942607,-0.768630652
323083,1,1,2,1,2,5,3,3,0,1,,-0.500163599,-0.377420898,-1.213970112,0.547162215,-0.768630652
323235,1,4,11,5,7,7,1,2,1,3,2.132008127,-1.048281669,-0.041571475,1.855915158,-1.452592226,-0.768630652
322904,1,2,1,1,1,1,1,2,0,1,,-0.147676093,0.018532047,0.358410148,-0.768269658,-0.768630652
323230,1,2,11,5,7,7,1,2,0,3,,-1.046695475,1.558784835,0.882536902,-2.841103648,1.796590249
323135,3,5,10,4,1,4,3,1,1,1,-0.92526798,-0.323919846,-0.131732394,-1.363720613,0.746179821,-0.768630652
323157,1,5,10,4,4,5,1,2,1,1,0.615798025,0.081440785,-0.432644461,0.882536902,1.089937503,-0.768630652
323202,3,5,10,1,2,5,3,1,0,1,,-0.323919846,-0.126097337,-1.513471114,0.365172854,-0.768630652
323261,1,4,11,5,7,7,1,2,0,2,,0.257684538,-0.544218598,1.556414156,1.13782944,-0.768630652
323191,1,3,10,4,5,4,3,4,1,3,0.218103572,-1.029423588,0.862291736,-1.139094862,-0.805944648,0.513979799
323262,1,3,10,3,4,4,1,3,1,1,-0.614569189,-0.147676093,-0.65917377,-0.015966104,0.712123332,-0.768630652
323254,1,4,10,2,2,5,1,2,1,3,0.28024333,-1.032595975,-0.201235193,0.5830359,-1.27166713,-0.768630652
323281,1,4,11,5,7,7,2,2,1,1,1.697029819,0.204811412,0.449805533,1.631289407,0.38092398,0.513979799
323270,1,3,10,4,2,5,1,3,0,1,,-0.676407351,-0.344737565,0.5830359,1.120801196,-0.768630652
323291,1,3,15,4,4,4,1,3,0,1,,0.028567659,-0.130977297,0.5830359,-0.888531633,-0.768630652
323335,3,3,10,4,1,4,3,1,0,1,,-0.500163599,-0.449549633,-1.513471114,0.904755346,-0.768630652
323257,1,2,10,4,2,5,3,2,0,3,,-0.676583595,0.369787717,-1.363720613,-1.14480671,0.513979799
323001,1,5,7,4,4,5,1,2,0,1,,-0.323919846,-0.399961128,0.882536902,-0.109489456,-0.768630652
323321,1,3,12,2,4,4,1,3,0,1,,-0.500163599,-0.20687025,-0.015966104,-0.453247138,-0.768630652
323282,1,2,10,4,3,4,3,4,1,1,-0.080167268,-0.323919846,0.75860668,-0.165716605,0.338353369,0.513979799
323298,1,4,2,4,2,4,1,2,1,1,-0.751276657,-0.323919846,0.387819901,1.107162653,0.395397988,0.513979799
323266,1,4,10,4,1,5,1,4,0,1,,-0.323919846,-0.309800209,-1.139094862,-0.417062119,-0.768630652
323296,1,1,11,5,7,7,1,2,1,1,0.566086219,0.557298917,0.199608983,1.631289407,0.794710317,0.513979799
323372,4,3,13,4,3,4,3,2,0,1,,-0.852651104,0.021541168,-0.91446911,0.641881824,-0.768630652
323338,2,4,11,5,7,7,1,1,1,1,1.821309336,-0.059554217,-0.442787564,1.855915158,1.052688218,-0.768630652
