ID,V1,V2,V3,V4,V5,V6,V7,V8,Has_FICO,Business_channel,Days_late,FICO_Score,Loan_amount,Monthly_income,Age,Gearing_coefficient,Max_gearing_ratio,Default_45
296306,1,3,2,2,1,5,3,3,0,1,0,,0.028567659,-0.505900208,-0.090841355,0.181054963,-0.768630652,0
295631,1,1,11,5,7,7,1,2,1,2,0,-0.353582204,0.557298917,0.108321052,0.508160649,-0.446648693,0.513979799,0
296411,1,1,5,2,4,3,1,2,1,2,0,-0.85070027,-0.147676093,-0.070873774,-0.764718609,0.762356653,0.513979799,0
296341,1,3,11,4,2,5,3,2,0,1,0,,0.028567659,-0.4168663,0.65791115,0.990960833,-0.768630652,0
295729,3,5,11,1,4,4,3,1,0,1,0,,-0.676407351,-0.505900208,-1.363720613,0.066114313,-0.768630652,0
296359,3,3,13,2,2,4,3,1,1,1,0,-1.571521466,-0.323919846,0.710145186,-0.989344361,-1.756262583,1.796590249,0
296365,1,5,2,2,1,5,3,4,0,1,229,,0.381055164,-0.488995035,-1.139094862,0.973932588,-0.768630652,1
296356,4,3,15,4,5,4,1,1,0,2,0,,-0.147676093,-0.717778367,0.807661651,1.104837217,-0.768630652,0
296373,1,3,1,2,3,4,1,4,0,2,0,,0.557298917,-0.265846761,-0.165716605,0.495013217,-0.768630652,0
294641,1,4,11,5,7,7,1,2,1,2,0,0.715221638,-0.323919846,-0.584791012,1.481538906,0.410936261,-0.768630652,0
296380,1,5,1,1,4,4,1,3,0,1,15,,0.381055164,-0.491249058,-0.090841355,0.986703772,-0.768630652,0
296164,1,5,10,3,2,5,3,>4,0,1,15,,-0.323919846,0.386692889,-0.390342357,-1.754843563,1.796590249,0
296402,3,5,2,1,3,5,3,1,0,1,0,,-0.676407351,-0.505900208,-1.513471114,0.066114313,-0.768630652,0
296427,1,3,10,4,2,4,3,3,0,1,0,,0.557298917,-0.088905958,0.133784397,-0.775293809,0.513979799,0
293731,1,1,13,2,3,4,3,2,1,1,319,-1.52180966,5.844611495,1.80560035,-0.315467106,0.044474253,1.796590249,1
295818,3,5,2,2,5,5,3,1,0,1,0,,0.028567659,-0.505900208,-0.91446911,0.181054963,-0.768630652,0
296382,1,4,11,1,2,5,1,2,0,1,0,,-0.147676093,-0.10581113,0.957412152,-1.07158526,0.513979799,0
296453,1,3,11,4,3,5,1,4,1,1,45,-1.037119545,-0.676407351,-0.390945036,-0.165716605,1.028210117,-0.768630652,1
296403,1,4,11,1,2,4,1,2,0,1,0,,-0.676407351,-0.505900208,-0.91446911,-0.291478817,-0.768630652,0
296445,1,4,11,1,2,5,3,3,0,1,0,,-0.147676093,-0.592680092,-0.91446911,0.131034495,-0.768630652,0
296473,1,4,2,2,4,5,2,3,1,1,0,0.566086219,-0.676407351,-0.430390438,-1.064219611,1.106965747,-0.768630652,0
296444,1,5,3,2,1,5,1,4,0,1,0,,-0.676407351,-0.423526938,-0.390342357,-1.754843563,-0.768630652,0
296301,1,3,12,4,4,4,1,2,1,2,0,-0.005599558,4.610905227,-0.008888142,0.508160649,1.09667785,1.796590249,0
295680,2,3,11,5,7,7,1,1,1,2,168,-1.422386047,0.557298917,0.129734271,1.481538906,1.007563371,0.513979799,1
294727,3,3,14,1,1,5,3,1,1,1,76,-1.409958095,0.116689535,-0.450676645,-1.213970112,0.151255535,-0.768630652,1
296370,1,4,11,5,7,7,1,2,1,1,0,1.050776333,1.174152051,0.011398064,1.781039908,1.082487646,0.513979799,0
296469,1,5,10,4,2,5,1,4,0,1,0,,-0.147676093,-0.216258256,-0.090841355,-1.491331482,0.513979799,0
295917,3,1,11,4,4,4,3,1,1,2,0,-1.211110868,1.614761433,-0.129478371,-0.689843359,0.870486004,0.513979799,0
296026,1,1,2,1,2,5,1,2,1,2,15,-0.266586542,-0.694031726,-0.960085837,-0.165716605,1.088873238,-0.768630652,0
296478,3,5,10,2,4,5,3,1,0,1,0,,0.557298917,-0.330086416,0.283534898,0.600375479,-0.768630652,0
296518,1,3,2,4,1,5,1,2,1,1,0,-0.005599558,-0.181162406,-0.207242164,0.508160649,-1.553484574,0.513979799,0
296521,2,3,11,5,7,7,1,1,1,2,198,-0.216874736,-0.852651104,-0.456311702,1.406663655,1.129315318,-0.768630652,1
296410,1,5,10,4,2,5,1,3,0,1,0,,-0.676407351,-0.331213427,0.058909146,-0.845961023,-0.768630652,0
296251,1,5,2,2,2,5,3,4,0,1,0,,0.557298917,-0.288386991,-1.213970112,0.434350097,-0.768630652,0
296514,1,3,10,4,1,4,1,4,0,1,0,,1.086030175,0.092542891,-0.390342357,-0.51816732,0.513979799,0
296493,3,2,7,4,6,4,3,3,1,2,198,0.118679959,4.082173969,1.189125067,-0.390342357,-0.327309081,1.796590249,1
296459,1,5,3,4,3,4,3,4,0,1,15,,1.086030175,0.720660203,-0.090841355,-1.649836056,1.796590249,0
296522,1,4,10,2,4,5,1,3,0,1,0,,-0.764529228,-0.602823195,1.032287403,0.361980058,-0.768630652,0
296547,3,5,10,4,2,4,3,2,1,3,319,-1.322962433,-0.914336417,0.361898637,-1.139094862,-0.295381123,1.796590249,1
294310,4,3,10,4,2,5,3,1,1,2,0,-1.52180966,0.557298917,-0.282751933,-0.614968108,0.559933399,-0.768630652,0
296519,3,1,4,4,6,6,1,4,1,1,198,-0.366010156,-0.23579797,3.288747466,-0.165716605,1.009408097,1.796590249,1
296525,1,3,1,2,1,4,3,2,0,1,0,,0.222435787,-0.534864403,0.208659647,0.830256777,-0.768630652,0
294927,3,3,2,1,2,5,1,1,0,1,0,,-0.147676093,-0.505900208,-0.91446911,0.869634592,-0.768630652,0
296263,1,4,11,5,3,6,3,3,1,1,0,0.901640913,-0.588285475,-0.350372623,-0.91446911,0.280031633,-0.768630652,0
296566,1,4,11,5,7,7,1,2,0,1,0,,0.204811412,-0.610712276,1.406663655,0.877084449,-0.768630652,0
296435,1,5,10,2,1,5,1,2,0,1,0,,-0.588285475,-0.224902434,1.107162653,-1.240164878,0.513979799,0
296573,2,3,11,5,7,7,1,1,1,1,0,-1.509381708,-0.588285475,-0.208369175,1.256913154,1.024591615,0.513979799,0
296171,1,3,5,2,5,5,1,2,1,2,0,-0.179590881,-0.676407351,-0.470962852,0.5830359,1.007989077,-0.768630652,0
296597,1,4,11,5,7,7,1,2,1,3,0,1.212339705,-0.647855863,-0.726794459,1.331788405,0.541840889,-0.768630652,0
296293,1,4,11,5,7,7,1,2,0,1,15,,-0.676407351,-0.933037561,1.032287403,0.206597329,-0.768630652,0
296611,1,3,11,5,7,7,1,2,1,3,0,0.006828394,-1.055331419,-0.828225493,1.481538906,0.281095898,-0.768630652,0
296608,1,5,10,2,3,5,1,3,0,3,0,,-0.343306659,0.230038293,1.556414156,-1.636071559,0.513979799,0
296579,3,3,2,4,3,4,3,1,1,1,0,-0.813416415,-0.852651104,0.550109555,-1.438595864,-1.866946171,1.796590249,0
296575,1,5,1,1,3,5,3,>4,0,1,15,,-0.323919846,-0.412358254,0.358410148,-0.987508303,-0.768630652,0
296610,3,5,10,4,6,5,3,1,1,3,0,0.42937875,-0.699142795,-0.077635843,-0.315467106,-1.066476786,0.513979799,0
296568,1,4,11,5,7,7,1,2,0,1,0,,-0.852651104,-0.928529515,1.781039908,0.01290105,-0.768630652,0
296483,1,3,7,4,3,5,1,2,1,1,0,-0.216874736,-0.500163599,0.109448064,0.882536902,0.68062108,0.513979799,0
294955,1,1,11,2,4,4,1,3,1,1,76,-1.52180966,-0.23579797,-0.430390438,-0.91446911,1.043109831,-0.768630652,1
296558,1,5,1,2,5,5,3,3,1,1,45,-1.360246288,-0.500163599,-0.532948483,-0.614968108,0.951583018,-0.768630652,1
296499,4,1,5,2,6,3,2,2,1,1,0,0.193247669,-0.676407351,0.656048634,-0.614968108,-1.105641748,1.796590249,0
296550,4,4,10,4,4,5,1,2,1,1,0,0.35481104,-0.676407351,-0.342483542,0.433285399,0.313023856,-0.768630652,0
296443,1,3,2,2,1,5,3,3,1,1,0,-1.695800983,-0.323919846,0.999787138,-1.288845363,-1.802380745,1.796590249,0
296619,3,3,10,4,2,5,3,1,0,1,229,,-0.500163599,0.897601006,-1.588346365,-2.172745059,1.796590249,1
296492,3,3,10,4,1,5,3,1,0,1,15,,0.028567659,-0.202734118,-0.315467106,-1.263153008,0.513979799,0
296580,1,1,4,4,6,2,1,2,1,2,0,1.10048814,3.200955206,1.428051502,0.283534898,-0.99495816,1.796590249,0
296334,1,5,10,4,2,5,3,3,1,1,349,-2.553329647,0.909786422,0.617730244,-1.064219611,0.211209145,1.796590249,1
296355,1,6,11,5,7,7,1,2,1,1,0,-0.589713286,0.557298917,-0.13624044,1.781039908,0.152745506,0.513979799,0
296488,1,3,14,2,1,4,3,2,0,1,0,,0.204811412,0.306844126,0.732786401,-1.947120822,1.796590249,0
296625,1,3,2,3,1,4,3,3,1,1,0,0.019256346,0.204811412,-0.067774492,-0.315467106,-0.656096099,0.513979799,0
296350,4,1,11,5,7,7,1,1,1,1,0,0.044112249,-0.852651104,-0.777509976,1.406663655,0.409871996,-0.768630652,0
296651,1,5,10,4,4,5,1,4,1,1,15,-0.229302687,-0.412041722,-0.06749274,-0.315467106,0.930936272,0.513979799,0
296652,1,1,2,2,1,1,1,4,1,1,15,-0.92526798,-0.323919846,1.370573917,-0.165716605,-1.818699479,1.796590249,0
296615,4,4,11,3,1,5,1,1,1,1,0,-0.577285334,-0.500163599,-0.570139862,1.331788405,-0.129710496,-0.768630652,0
296700,1,4,11,5,7,7,1,2,1,3,0,1.871021143,-0.914336417,-0.415739289,1.855915158,-1.659059689,-0.768630652,0
296638,1,5,2,1,3,5,3,3,0,1,0,,-0.676407351,-0.449549633,-0.989344361,-1.709080156,-0.768630652,0
296667,2,5,11,5,7,7,3,1,1,1,0,0.566086219,-0.852651104,-0.54534561,1.107162653,1.087808972,-0.768630652,0
296688,1,5,11,3,1,5,1,2,1,2,0,0.677937783,-0.024305467,-0.528440437,0.358410148,0.931361978,-0.768630652,0
296603,1,5,10,4,4,5,1,2,0,3,0,,-0.738268908,-0.353753657,0.508160649,-0.841703962,-0.768630652,0
296513,4,4,2,4,2,5,3,3,0,1,107,,-0.852651104,-0.546472621,-0.614968108,-0.527745707,-0.768630652,1
296722,3,3,10,4,2,5,3,1,0,2,288,,-0.5706611,-0.570139862,-1.438595864,1.0409813,-0.768630652,1
296643,4,4,3,2,4,4,3,1,0,1,0,,-0.852651104,-0.309800209,0.957412152,-1.977275004,-0.768630652,0
296641,4,4,10,3,2,5,3,1,0,1,15,,-0.500163599,-0.385309979,-0.240591856,-1.436628247,-0.768630652,0
296599,3,3,7,2,3,5,3,1,1,1,15,-0.92526798,-0.323919846,0.225530247,-1.588346365,0.558869133,0.513979799,0
296687,1,4,11,5,7,7,1,2,1,3,0,0.901640913,-0.870451723,-0.381928944,1.556414156,1.052688218,-0.768630652,0
295760,1,3,5,4,6,2,1,2,1,2,0,-0.254158591,5.844611495,1.332255526,1.107162653,0.761789045,1.796590249,0
296460,1,5,10,4,6,4,1,2,1,2,257,0.068968152,-0.412041722,0.169179673,0.5830359,1.13782944,0.513979799,1
296762,1,3,3,1,2,5,1,2,0,1,0,,-0.323919846,-0.499138139,0.65791115,-0.731020373,-0.768630652,0
296686,3,5,14,2,3,5,3,1,0,1,349,,-0.852651104,-0.483359978,-1.363720613,-1.000279487,-0.768630652,1
296432,3,1,2,4,4,4,3,1,1,1,0,0.205675621,-0.323919846,-0.566758828,-1.064219611,1.134636644,-0.768630652,0
296753,3,3,14,4,2,5,3,1,0,1,15,,-0.500163599,0.328088292,-1.588346365,-1.827213601,1.796590249,0
296583,1,1,5,2,6,4,3,2,1,1,15,0.764933445,-0.147676093,0.209752086,-0.165716605,1.027145852,0.513979799,0
296758,1,1,5,2,4,2,1,2,1,3,0,1.610034158,-0.983071481,2.798497469,1.032287403,-1.272376641,1.796590249,0
296675,3,3,11,4,2,5,3,1,1,2,107,-0.564857382,0.204811412,-0.316562278,-0.540092858,0.458828198,-0.768630652,1
296710,1,1,11,5,7,7,1,2,1,1,0,1.187483801,-0.764529228,-0.186955957,1.855915158,0.666147072,0.513979799,0
296618,3,3,2,2,2,4,3,1,0,1,0,,-0.500163599,-0.505900208,-1.513471114,1.066523667,-0.768630652,0
296660,1,4,10,4,1,5,1,2,1,1,76,-1.335390385,0.116689535,0.499394038,-0.390342357,-0.999924732,1.796590249,1
296193,1,3,10,4,4,4,1,2,1,1,0,0.901640913,0.204811412,0.929912426,0.508160649,-1.714401483,1.796590249,0
296793,1,5,11,5,7,6,3,4,1,3,0,-0.788560512,-0.745671146,-0.350372623,-0.91446911,0.937747569,-0.768630652,0
296791,1,4,10,4,4,5,1,2,1,3,0,1.585178254,-0.889662292,-0.007761131,1.256913154,-1.516022436,0.513979799,0
296702,3,3,3,1,2,5,1,1,0,1,0,,-0.676407351,-0.505900208,0.283534898,-0.291478817,-0.768630652,0
296308,3,5,10,2,3,5,1,1,0,1,319,,-0.323919846,-0.255703658,-1.288845363,0.72170172,-0.768630652,1
296724,3,5,10,4,1,5,3,1,0,1,319,,-0.323919846,0.039573352,-1.363720613,-0.76422545,0.513979799,1
296699,1,5,3,4,4,4,3,2,0,1,257,,-0.500163599,0.358517602,-0.689843359,-1.094999096,1.796590249,1
296794,3,3,11,5,7,7,1,1,1,1,0,0.205675621,0.557298917,-0.130605383,0.732786401,0.041210506,0.513979799,0
296609,3,5,11,4,3,5,3,1,1,1,107,-0.70156485,0.204811412,-0.407850208,-1.213970112,1.118672665,-0.768630652,1
296760,1,5,11,5,7,7,1,2,0,1,0,,-0.323919846,-0.957831814,1.556414156,-1.045191481,0.513979799,0
296822,1,4,11,5,7,7,1,2,0,1,0,,-0.500163599,-0.619728368,1.556414156,0.896241224,-0.768630652,0
296761,1,5,10,4,4,4,1,>4,0,1,15,,-0.676407351,0.257086568,-0.090841355,-2.202544486,1.796590249,0
296808,3,3,10,4,2,4,2,1,1,1,319,-1.409958095,-0.323919846,0.932166449,-1.588346365,0.877439204,1.796590249,1
296463,4,4,15,1,1,4,3,1,0,1,168,,-0.323919846,-0.505900208,-0.764718609,-0.708670803,-0.768630652,1
296845,4,4,10,3,4,5,1,2,1,1,0,0.28024333,-0.676407351,-0.620855379,0.732786401,-0.632043703,-0.768630652,0
296497,1,4,1,1,2,5,1,>4,0,1,0,,-0.323919846,-0.313181244,0.208659647,-1.219518132,-0.768630652,0
296743,3,4,10,3,2,5,3,1,0,1,0,,-0.676407351,0.361898637,-1.064219611,-2.396950276,1.796590249,0
296883,4,4,15,1,4,5,3,1,0,1,15,,-0.852651104,-0.983753078,1.107162653,0.126777434,-0.768630652,0
295245,1,3,10,3,4,5,3,3,1,1,0,-0.527573527,0.557298917,-0.193718026,-0.390342357,1.066310814,0.513979799,0
296322,1,3,11,5,7,6,3,4,0,1,0,,-0.676407351,-0.350372623,-0.315467106,1.045238362,-0.768630652,0
296900,1,5,11,5,7,7,1,2,1,3,0,0.603370074,-1.027308663,-0.612966299,1.256913154,-0.430897567,-0.768630652,0
296869,1,4,11,5,7,7,1,2,0,3,0,,-1.011446725,-0.896973193,1.182037904,-0.132903292,-0.768630652,0
296815,3,5,10,4,1,5,3,1,0,1,0,,-0.323919846,0.305548062,-1.438595864,-1.496581857,1.796590249,0
296915,3,5,3,1,1,5,1,1,0,3,319,,-1.011446725,-0.467581817,-0.240591856,-1.15034089,-0.768630652,1
296648,1,5,10,2,1,5,3,4,1,1,45,-0.875556174,-0.147676093,-0.3805878,-0.540092858,-0.689514028,-0.768630652,1
296921,4,2,10,5,7,7,1,1,1,3,0,-0.540001479,-0.879440154,-0.323324347,0.65791115,0.766400861,-0.768630652,0
296766,3,4,10,4,2,4,3,2,0,1,229,,0.557298917,0.056478524,0.208659647,-1.041785832,0.513979799,1
296854,3,3,8,4,1,5,3,1,0,1,0,,-0.323919846,-0.225274348,-1.288845363,-0.138437471,0.513979799,0
287802,1,3,10,3,4,5,3,>4,0,2,0,,0.592547667,-0.387564002,-0.614968108,1.102708686,-0.768630652,0
296877,2,5,11,5,7,7,1,1,1,1,0,1.001064527,0.909786422,-0.090032969,1.781039908,0.130608789,0.513979799,0
295730,1,5,3,3,1,5,1,2,1,1,0,0.677937783,-0.501926036,0.03055726,1.107162653,1.138680852,0.513979799,0
296676,1,2,12,4,1,4,1,3,1,1,0,-0.564857382,-0.323919846,0.11395611,-0.540092858,-0.102678158,0.513979799,0
296932,1,4,11,5,7,7,1,2,1,1,0,0.764933445,-0.500163599,-0.92514848,1.331788405,1.073973524,-0.768630652,0
296928,1,4,1,1,2,4,1,2,0,1,0,,0.469177041,-0.46983584,0.208659647,1.081423381,-0.768630652,0
296856,3,3,2,1,2,5,3,1,0,1,0,,-0.147676093,-0.061857682,0.133784397,-1.509211139,0.513979799,0
296949,4,4,2,3,5,5,3,1,0,1,0,,0.557298917,-0.164415727,0.957412152,-0.608417014,0.513979799,0
296968,3,4,11,4,2,4,3,1,0,1,15,,-0.676407351,0.00012795,-1.064219611,-1.791879994,0.513979799,0
296788,1,5,11,5,7,7,1,2,1,1,0,0.466662605,-0.412041722,-0.565631816,0.807661651,1.002667751,-0.768630652,0
296666,1,4,11,5,7,7,1,2,1,1,0,2.231431741,-0.852651104,0.501648061,1.855915158,-1.250381825,1.796590249,0
296841,1,3,10,4,4,4,1,2,1,2,0,-0.813416415,-0.852651104,0.276245764,-0.240591856,-1.148921869,1.796590249,0
296969,1,4,11,4,1,4,1,2,1,1,257,-1.472097853,-0.500163599,-0.330086416,0.508160649,0.239589552,-0.768630652,1
296849,3,5,2,3,1,4,1,1,0,1,0,,-0.323919846,-0.067120826,-1.064219611,-1.453869345,0.513979799,0
296602,3,5,11,4,1,5,3,1,0,2,257,,-0.323919846,-0.078762854,-1.288845363,-0.520721556,0.513979799,1
296971,3,3,3,2,2,4,3,1,0,1,168,,0.028567659,1.774044029,-0.465217607,-2.587808514,1.796590249,1
296975,3,5,11,3,1,5,3,1,1,1,0,-1.012263642,-0.676407351,-0.297774996,-1.513471114,0.66529566,-0.768630652,0
297010,3,3,11,3,5,4,2,1,1,1,168,-0.465433769,-0.676407351,-0.47772492,-0.465217607,0.918590794,-0.768630652,1
296398,4,5,11,5,7,7,1,1,1,2,0,0.317527185,-0.23579797,-0.806812274,1.406663655,1.128251053,-0.768630652,0
297023,1,5,2,1,2,5,3,2,1,1,0,0.416950799,0.028567659,-0.428136415,0.283534898,0.341759018,-0.768630652,0
297040,3,5,10,4,1,5,3,1,0,1,0,,-0.764529228,-0.357506605,-1.588346365,-0.385134161,-0.768630652,0
296887,1,1,15,4,4,1,3,2,1,1,15,0.305099234,1.43851768,4.102449759,0.732786401,-0.817580615,1.796590249,0
297038,3,5,10,4,4,5,3,1,1,1,0,-0.279014494,-0.676407351,0.263848637,-1.363720613,-0.503267606,1.796590249,0
297033,3,3,2,4,1,5,3,1,0,1,0,,0.557298917,-0.115954233,-0.989344361,-0.71824919,0.513979799,0
296930,3,5,2,4,1,5,1,2,0,1,0,,0.557298917,-0.153145612,0.358410148,-0.634810793,0.513979799,0
296810,1,3,3,1,3,5,1,3,1,2,0,-0.564857382,0.204811412,-0.563377793,-0.240591856,1.121865461,-0.768630652,0
296723,3,3,11,1,4,5,3,1,0,1,0,,-0.500163599,-0.3481186,-0.989344361,-0.889595899,-0.768630652,0
296286,3,4,11,5,7,7,1,1,1,1,15,0.553658267,-0.676407351,-0.548726644,0.882536902,1.035659974,-0.768630652,0
296984,1,4,11,5,7,7,1,2,0,3,0,,-0.787793403,0.406979096,1.256913154,-1.958472984,1.796590249,0
297052,1,5,10,4,2,5,1,2,1,1,0,-1.173827013,-0.676407351,0.624492313,-0.465217607,-1.03185269,1.796590249,0
297032,4,3,11,3,2,5,3,1,0,1,15,,0.645420793,-0.405596185,0.358410148,1.139957971,-0.768630652,0
296970,1,4,10,4,4,5,1,2,0,3,0,,-0.999109662,-0.305292163,0.283534898,-1.404700289,-0.768630652,0
297021,2,4,11,4,1,5,3,1,0,1,168,,-0.676407351,-0.298530094,0.5830359,1.043109831,-0.768630652,1
297087,3,3,2,2,2,5,3,1,0,1,0,,-0.323919846,-0.496884116,-0.614968108,0.193826146,-0.768630652,0
297018,1,5,10,4,6,4,1,2,1,1,0,1.373903076,-0.676407351,0.897229093,1.032287403,-1.639902914,1.796590249,0
296858,1,3,10,4,1,5,3,2,0,1,288,,-0.412041722,-0.353753657,-1.438595864,0.74405129,-0.768630652,1
297095,1,4,11,5,7,7,1,2,0,2,0,,0.381055164,-0.550980667,1.481538906,1.133572379,-0.768630652,0
297092,1,4,11,5,7,7,1,2,0,2,0,,-0.500163599,-0.840622619,1.781039908,1.109094278,-0.768630652,0
297085,3,5,14,2,3,4,3,1,1,1,107,0.416950799,-0.147676093,-0.513789288,-0.989344361,-0.231879962,-0.768630652,1
296634,1,1,10,4,6,1,1,2,1,3,0,1.411186931,-0.209361407,0.774384841,0.508160649,-0.451473363,1.796590249,0
297035,1,3,10,4,3,5,1,2,1,2,0,0.143535862,0.363430789,-0.496884116,-0.390342357,1.144215032,-0.768630652,0
296838,3,3,10,3,4,5,3,1,1,2,0,0.864357058,-0.323919846,-0.540837564,0.133784397,-0.483046566,-0.768630652,0
297089,1,3,10,4,1,4,3,4,0,1,198,,-0.323919846,-0.456311702,-0.090841355,-0.865117797,-0.768630652,1
296916,3,5,3,4,1,5,1,1,0,1,0,,-0.412041722,-0.543091587,1.182037904,1.022888791,-0.768630652,0
296993,3,4,11,2,4,5,2,1,0,1,0,,-0.852651104,-0.384182967,-1.064219611,-1.688859116,-0.768630652,0
297106,3,5,10,2,6,5,1,1,1,3,0,0.35481104,-0.972496856,-0.532948483,-0.240591856,0.91965506,-0.768630652,0
297126,1,4,11,5,7,7,1,2,0,1,0,,0.204811412,-0.230909405,1.855915158,0.099957949,0.513979799,0
297117,1,3,11,5,7,7,1,2,0,1,0,,-0.323919846,-0.735810551,1.256913154,0.884534306,-0.768630652,0
297075,4,5,10,4,1,5,3,1,0,1,107,,0.557298917,-0.358261703,0.208659647,0.72170172,-0.768630652,1
297121,1,3,15,2,5,4,1,4,0,3,0,,-0.854413541,-0.458565725,0.133784397,0.261939123,-0.768630652,0
296910,1,4,11,5,7,7,3,2,1,1,0,-0.85070027,-0.323919846,-0.771874918,1.406663655,0.819614124,-0.768630652,0
297129,1,3,2,1,1,5,3,3,0,1,319,,-0.500163599,-0.470962852,-1.064219611,-0.524552911,-0.768630652,1
297159,1,4,11,5,7,7,1,2,1,3,0,0.42937875,-1.0149716,-0.02241228,1.556414156,-1.181417436,0.513979799,0
296899,1,4,3,4,2,5,1,2,1,1,76,-0.614569189,0.73354267,-0.283878945,0.508160649,0.755758208,-0.768630652,1
297133,4,1,5,2,6,3,1,1,1,3,0,1.771597529,-0.685219539,0.976119897,1.032287403,1.063330871,1.796590249,0
295966,3,3,7,1,1,4,3,1,1,2,107,-1.211110868,1.755756435,0.021541168,-1.213970112,1.108030012,0.513979799,1
296954,4,4,14,2,1,5,1,1,0,1,0,,1.43851768,-0.15089159,1.481538906,0.45755108,0.513979799,0
297054,1,3,10,2,3,4,1,2,1,1,0,-0.974979787,0.557298917,0.325834269,0.058909146,1.105191972,1.796590249,0
297152,4,3,11,5,7,7,1,1,1,3,0,1.32419127,-1.0008721,-0.662554804,1.706164657,-0.088204151,-0.768630652,0
294753,3,3,11,5,7,7,1,2,1,2,0,-0.415721962,0.645420793,-0.441660553,1.032287403,1.136765175,-0.768630652,0
297161,3,3,11,1,2,4,3,1,0,1,0,,-0.500163599,-0.473216875,-1.588346365,0.883470041,-0.768630652,0
295890,1,3,14,2,1,5,3,3,0,1,0,,0.204811412,-0.564504805,-0.165716605,0.961161405,-0.768630652,0
297143,1,3,10,4,2,4,1,2,1,2,198,0.479090557,0.804040171,-0.301911129,-0.540092858,1.142086501,-0.768630652,1
297221,1,1,5,3,3,3,1,2,0,3,0,,-0.789732084,-0.367277795,0.133784397,0.427964505,-0.768630652,0
297139,3,3,2,1,3,5,3,1,0,1,137,,0.204811412,-0.498011127,-0.540092858,1.115479869,-0.768630652,1
297171,3,4,10,4,5,4,1,1,1,3,0,-0.552429431,-0.976197974,0.16692565,-0.989344361,-1.470897589,0.513979799,0
297196,1,5,7,4,3,5,1,2,0,1,0,,-0.676407351,-0.360515726,0.508160649,-1.384479249,-0.768630652,0
296720,3,1,11,2,1,4,3,1,0,1,15,,-0.323919846,-0.495757104,-0.764718609,0.188504819,-0.768630652,0
295330,1,3,10,4,3,5,1,1,1,2,45,-1.024691594,-0.535412349,0.117337144,-0.689843359,0.98031818,0.513979799,1
297216,1,4,3,1,3,1,1,2,1,1,45,0.255387427,0.381055164,-0.475470898,0.882536902,0.89943402,-0.768630652,1
297136,1,5,10,4,4,5,1,2,1,1,0,-0.602141237,-0.676407351,-0.487868024,1.032287403,1.070780728,-0.768630652,0
297229,1,2,12,3,4,2,1,2,1,1,0,0.242959475,0.469177041,-0.463073771,-0.165716605,1.044174096,-0.768630652,0
297236,4,1,11,5,7,7,1,1,0,1,0,,2.848467701,0.436281395,0.65791115,-0.334404183,1.796590249,0
297116,1,5,3,1,1,5,1,3,0,1,0,,-0.323919846,-0.505900208,0.208659647,0.235332491,-0.768630652,0
297137,1,3,14,1,4,5,1,2,1,1,0,0.777361397,-0.500163599,-0.487868024,0.358410148,0.896241224,-0.768630652,0
297230,3,5,1,3,3,5,3,1,0,1,0,,-0.500163599,-0.505900208,-1.588346365,1.066523667,-0.768630652,0
297269,2,5,11,5,7,7,3,1,1,2,0,1.585178254,-0.852651104,-0.912751354,1.631289407,0.948390222,-0.768630652,0
296879,1,4,11,5,7,7,1,2,1,1,0,0.65308188,-0.500163599,-0.380801933,1.631289407,-0.220173044,-0.768630652,0
296440,4,2,8,2,5,4,1,1,0,1,0,,0.73354267,-0.309800209,-0.315467106,0.866441796,-0.768630652,0
296713,4,3,11,4,2,4,3,3,1,1,0,-0.241730639,-0.041929842,-0.454057679,-0.614968108,-0.208466126,-0.768630652,0
297257,3,3,2,2,3,5,3,1,0,1,0,,-0.500163599,-0.255703658,-1.588346365,-0.019026908,-0.768630652,0
297245,3,4,3,4,1,4,1,1,1,1,229,-1.472097853,-0.500163599,0.254832545,0.133784397,-1.207811214,1.796590249,1
297186,4,1,5,2,6,3,1,1,1,1,0,-0.99983569,0.292933288,1.458480813,0.058909146,-1.805218786,1.796590249,0
297147,3,4,10,4,3,5,3,1,1,1,0,-0.614569189,-0.764529228,-0.304165152,-1.438595864,-0.605437072,-0.768630652,0
297172,1,4,11,2,1,5,3,2,0,1,0,,-0.147676093,-0.449549633,-1.064219611,0.189569085,-0.768630652,0
296944,2,4,11,5,7,7,1,1,1,1,0,1.746741626,-0.500163599,-0.670443885,1.331788405,-0.275514838,-0.768630652,0
296452,1,4,3,1,3,5,1,3,1,1,0,-0.353582204,-0.059554217,-0.496884116,-1.139094862,1.069716463,-0.768630652,0
297157,1,3,11,2,3,5,1,2,0,2,0,,-0.482539223,-0.487868024,-1.213970112,1.061202341,-0.768630652,0
297219,3,3,11,3,2,4,3,1,0,3,0,,-0.771931465,-0.505900208,-1.139094862,0.063985783,-0.768630652,0
296823,1,1,8,2,1,3,1,2,1,1,0,0.255387427,-0.323919846,0.488879021,0.807661651,-0.43941169,1.796590249,0
297060,1,4,10,4,5,5,1,>4,1,1,0,0.031684297,-0.852651104,-0.006634119,0.807661651,-0.746345793,0.513979799,0
296701,2,4,11,5,7,7,1,1,1,2,0,0.056540201,-0.588285475,-0.616347333,1.706164657,0.954775814,-0.768630652,0
297305,1,1,7,4,6,4,1,2,1,1,0,-0.477861721,0.469177041,3.547960108,0.508160649,1.143505521,1.796590249,0
